channel_handle,channel_name,video_id,title,view_count,like_count,comment_count,duration,duration_seconds,upload_date,upload_hour,day_of_week
@MyTechMyanmar,MyTech Myanmar,fXGuJ3d-9Hc,Samsung Galaxy Tab A 10 1,3620,45,0,4:29,269,2019-07-25,06:06,Thursday
@MyTechMyanmar,MyTech Myanmar,e6-odGleLcA,Samsung Galaxy Tab S5e - Top Features,5339,95,5,5:12,312,2019-07-25,05:43,Thursday
@MyTechMyanmar,MyTech Myanmar,E8DiUPEZ0D8,Vivo S1 - First Impression,5485,85,2,4:11,251,2019-07-25,05:16,Thursday
@technity17,Technity,rj5nzaFI0GY,Mi cc9 full review,2830,50,2,5:21,321,2019-07-24,08:00,Wednesday
@T4U2MM,T4U2,CKp7vB-o1Ns,CC9e vs Note 7Pro vs Y9Prime Comparison,1704,63,3,8:27,507,2019-07-24,09:24,Wednesday
@technity17,Technity,eZOxJru0F8Q,why we should choose iPhone,418,37,0,3:57,237,2019-07-23,05:21,Tuesday
@MyTechMyanmar,MyTech Myanmar,2D5X-_tlQRk,Huawei Y9 Prime 2019 - Full Review,7546,108,3,7:21,441,2019-07-22,20:54,Monday
@T4U2MM,T4U2,-bVrOrHGAiM,Mi CC9e Review,3829,88,4,6:44,404,2019-07-22,10:29,Monday
@MyTechMyanmar,MyTech Myanmar,nJ2be4v5aoQ,MyTech Q & A Session - Part VII,2108,20,1,4:24,264,2019-07-20,17:10,Saturday
@technity17,Technity,gDFaDfhtpdM,Redmi k20 first impression,149,13,1,4:28,268,2019-07-20,15:26,Saturday
@MMTR,Myanmar Mobile Phones & Tech Review,z9JFnFRdNiE,Samsung Galaxy Tab S5e Review By MMPR,798,30,1,5:01,301,2019-07-19,10:37,Friday
@MMTR,Myanmar Mobile Phones & Tech Review,GmaTYKx4pu0,OPPO Reno Dual Wifi Test ( Source: Color OS Weibo ),1396,5,0,0:41,41,2019-07-19,05:42,Friday
@MMTR,Myanmar Mobile Phones & Tech Review,yyjnX6pf_xg,VIVO IQOO Dual Wifi Test ( Source: Vivo Weibo ),976,4,0,1:34,94,2019-07-19,05:41,Friday
@MyTechMyanmar,MyTech Myanmar,KKI1vQsUcuI,MyTech Myanmar News - Week 29,1198,12,1,4:46,286,2019-07-19,09:51,Friday
@technity17,Technity,t8_L-dpjWfU,Q&A session part13,63,2,0,4:42,282,2019-07-19,14:50,Friday
@technity17,Technity,YMFnGDv12bE,Vivo S1 first Impression,32,2,0,3:18,198,2019-07-19,05:02,Friday
@T4U2MM,T4U2,w4hquWjXutU,Tab S5e,1315,23,1,7:25,445,2019-07-19,02:59,Friday
@MyTechMyanmar,MyTech Myanmar,brw8o1DeoxA,ASUS TUF FX 505 DT - Full Review,2326,46,2,9:39,579,2019-07-18,19:59,Thursday
@MyTechMyanmar,MyTech Myanmar,lzCbSkRyRRs,ASUS ROG Strix G731 - Full Review,5403,28,6,9:17,557,2019-07-18,17:25,Thursday
@technity17,Technity,i_hXiVFqr4I,xiaomi mi cc9 first impression,111,6,0,5:18,318,2019-07-18,04:37,Thursday
@T4U2MM,T4U2,ng-LlhS0_MI,Oneplus 7 Review,1086,33,2,16:29,989,2019-07-17,08:17,Wednesday
@MMTR,Myanmar Mobile Phones & Tech Review,fERMkdg8az8,Samsung Galaxy A70 Full Review By MMPR,2616,57,2,6:34,394,2019-07-14,18:19,Sunday
@MyTechMyanmar,MyTech Myanmar,PZo4hhN9g_A,ASUS ROG Strix G731,28611,208,18,8:35,515,2019-07-14,08:28,Sunday
@MyTechMyanmar,MyTech Myanmar,-v2owmH5pj4,MyTech Q & A Session - Part VI,1842,12,0,5:45,345,2019-07-13,21:51,Saturday
@MyTechMyanmar,MyTech Myanmar,E01piTa-NBI,Nonstop Knight 2 - Game Review,1558,3,0,4:46,286,2019-07-13,09:05,Saturday
@technity17,Technity,K-0Wy-zpvjo,should we use iphone 7 plus in 2019???,23038,488,4,6:55,415,2019-07-11,15:09,Thursday
@T4U2MM,T4U2,O68xS4MoMdA,Mi CC9 Review,9719,220,7,10:31,631,2019-07-11,09:03,Thursday
@MyTechMyanmar,MyTech Myanmar,8sMJUNSyD6w,Road to Valor World War II,1313,11,1,5:23,323,2019-07-08,07:13,Monday
@T4U2MM,T4U2,YdoVt4leA9g,Y9Prime 2019 Review,808,40,1,12:39,759,2019-07-08,11:39,Monday
@T4U2MM,T4U2,uzG-tI0ojcw,A 80 Review,451,24,2,14:07,847,2019-07-08,07:20,Monday
@MyTechMyanmar,MyTech Myanmar,UQPfBa6Pa_s,MyTech Q & A Part V,2562,49,2,5:44,344,2019-07-07,05:35,Sunday
@MyTechMyanmar,MyTech Myanmar,LoZsKr-ENUA,Redmi K20 Pro - Full Review,17442,276,5,6:24,384,2019-07-05,07:48,Friday
@MyTechMyanmar,MyTech Myanmar,a2iIskYrIKo,Redmi K20 Pro - First Impression,2394,37,1,4:48,288,2019-07-04,08:06,Thursday
@MyTechMyanmar,MyTech Myanmar,lW7sWbc2Vzo,Xiaomi Mi Band 4 - Review,3611,77,2,3:38,218,2019-07-03,07:25,Wednesday
@T4U2MM,T4U2,HM6tBAG9BfE,K20 vs A50,2296,80,4,12:44,764,2019-07-03,08:32,Wednesday
@MyTechMyanmar,MyTech Myanmar,tiPkFZGXK3w,Samsung Galaxy A80 - Full Review,5988,93,1,5:55,355,2019-07-02,04:42,Tuesday
@technity17,Technity,D-06UWawKJc,Mi Band 4 review,93,4,0,3:19,199,2019-07-02,12:21,Tuesday
@MyTechMyanmar,MyTech Myanmar,cTinq9pC9Pc,MyTech Q & A Session,4955,31,0,5:54,354,2019-06-30,08:35,Sunday
@MyTechMyanmar,MyTech Myanmar,S9k2US9c9Io,Samsung Galaxy A70 - Review,15220,235,4,5:11,311,2019-06-29,04:35,Saturday
@T4U2MM,T4U2,uE5xzWi3uQY,Mi Band 4 Review,3490,98,3,10:43,643,2019-06-28,10:05,Friday
@technity17,Technity,mta7X7m9Ix0,Redmi airdots,234,6,0,4:43,283,2019-06-26,16:48,Wednesday
@T4U2MM,T4U2,sdiqx-pLWWk,K20 Pro Teardown,1849,101,7,20:36,1236,2019-06-26,06:52,Wednesday
@T4U2MM,T4U2,JVYLU5sDAtw,Oppo Reno Review,306,16,2,7:08,428,2019-06-26,03:02,Wednesday
@MyTechMyanmar,MyTech Myanmar,7dBHXN6pWs8,Realme C2 - Full Review,9478,73,5,4:14,254,2019-06-23,06:10,Sunday
@MyTechMyanmar,MyTech Myanmar,0H2FrYaluo0,What phone should you buy ?,3264,44,2,3:53,233,2019-06-23,06:04,Sunday
@MMTR,Myanmar Mobile Phones & Tech Review,z6KqVmy-CiM,"Vivo’s 120W Super FlashCharge can power 4,000mAh battery in 13 minutes",13200,44,2,0:15,15,2019-06-20,07:53,Thursday
@T4U2MM,T4U2,iTTIplyqsjI,Mi9 Vs K20Pro Comparison,6772,161,5,13:19,799,2019-06-19,09:36,Wednesday
@MyTechMyanmar,MyTech Myanmar,hz4i93RhKCA,Huawei Y9 Prime 2019 - Unboxing and First Impression,14238,122,6,4:54,294,2019-06-18,13:16,Tuesday
@MyTechMyanmar,MyTech Myanmar,V2CaLqL21mE,Realme 3 Pro - Full Review,4306,60,0,5:03,303,2019-06-17,09:19,Monday
@MMTR,Myanmar Mobile Phones & Tech Review,hiBhe1ISjAI,Realme 3 Pro Review By MMPR,354,4,0,8:21,501,2019-06-16,10:27,Sunday
@MyTechMyanmar,MyTech Myanmar,DjLzGHGbo4w,Q&A Session - About Huawei,9094,11,0,4:15,255,2019-06-16,11:25,Sunday
@T4U2MM,T4U2,OKUS3A2eNeg,Realme 3Pro Review,218,10,2,9:51,591,2019-06-13,10:47,Thursday
@MyTechMyanmar,MyTech Myanmar,RVZkXONGbuc,Honor Magic 2 - Top Features,9615,48,0,4:11,251,2019-06-11,16:37,Tuesday
@T4U2MM,T4U2,rbq8KqUypD0,K20Pro Review,600,35,3,11:38,698,2019-06-10,11:26,Monday
@MyTechMyanmar,MyTech Myanmar,exbS6HbNx-w,MyTech Q&A Session,2752,35,2,6:00,360,2019-06-09,07:30,Sunday
@MyTechMyanmar,MyTech Myanmar,MosTCC-jeuY,Vsmart Active 1 - Features,3363,50,5,3:54,234,2019-06-07,13:44,Friday
@MyTechMyanmar,MyTech Myanmar,8GxqbZZXMz4,OPPO Reno 10x Zoom vs  OPPO Reno - Comparison,7067,48,3,6:31,391,2019-06-07,05:17,Friday
@MMTR,Myanmar Mobile Phones & Tech Review,_1xbfnRtOhU,VIVO Y17 Review By MMPR,6010,105,4,4:41,281,2019-06-06,09:07,Thursday
@MMTR,Myanmar Mobile Phones & Tech Review,qAqc6viljuM,OPPO Reno Series First Impression,66,1,0,5:15,315,2019-06-05,17:42,Wednesday
@MyTechMyanmar,MyTech Myanmar,fqr9RS4ARSE,Redmi K20 and K20 Pro - Comparison,10483,129,1,3:48,228,2019-06-05,12:21,Wednesday
@MyTechMyanmar,MyTech Myanmar,lO6n_LhvRdU,Vivo Y17 - First Impression,15691,191,3,3:00,180,2019-06-04,05:41,Tuesday
@T4U2MM,T4U2,pbfAoACTMCE,OnePlus 7Pro Review,7288,206,10,19:28,1168,2019-06-04,05:55,Tuesday
@T4U2MM,T4U2,2T0gJ_dYTw4,Amazfit Cor,87,4,0,3:57,237,2019-06-02,08:44,Sunday
@technity17,Technity,okYPMd7wtcQ,Q&A session Part 7,51,0,0,3:12,192,2019-06-01,16:39,Saturday
@MMTR,Myanmar Mobile Phones & Tech Review,avE-sTkESyc,ASUS New ZenBook 13/14/15 First Look,311,5,0,1:38,98,2019-05-31,06:27,Friday
@T4U2MM,T4U2,NGnpUG67ajo,A20 Review,9365,242,9,7:10,430,2019-05-31,11:45,Friday
@MMTR,Myanmar Mobile Phones & Tech Review,odeYNFecK5g,Zenbook pro Duo First Look,313,4,0,0:48,48,2019-05-27,13:04,Monday
@MyTechMyanmar,MyTech Myanmar,00KgtzoFzag,OPPO F 11 - Reasons whether you should buy it or not,2750,30,1,5:59,359,2019-05-27,13:56,Monday
@technity17,Technity,XzTWtuhK7U4,OPPO F11 full review,141,2,0,6:41,401,2019-05-26,17:01,Sunday
@T4U2MM,T4U2,nBtGqesc_O4,Black Shark 2 Review,2121,66,2,13:51,831,2019-05-26,03:25,Sunday
@MyTechMyanmar,MyTech Myanmar,8w4F6PQUIdg,Huawei P30 Lite Tips and Tricks,8337,75,3,7:32,452,2019-05-25,06:03,Saturday
@technity17,Technity,Tox_O2Chsv8,Q and A session part 5,35,3,0,4:17,257,2019-05-23,13:11,Thursday
@technity17,Technity,_-9c4iqq89c,A day with S10 plus,162,13,0,7:50,470,2019-05-23,12:44,Thursday
@T4U2MM,T4U2,gCEVLF7HA24,Hydrogel Screen Guard Video,591,15,3,10:08,608,2019-05-23,10:31,Thursday
@MyTechMyanmar,MyTech Myanmar,T3ef8ifriwc,Samsung Galaxy Tab A 2019 Review,9568,136,1,3:52,232,2019-05-22,15:10,Wednesday
@T4U2MM,T4U2,Bwd5H7Lz6fk,TalkBand B5 Review,586,8,0,19:55,1195,2019-05-22,11:19,Wednesday
@MyTechMyanmar,MyTech Myanmar,dNaGXKHUGDI,Huawei Y7 Pro 2019,6208,69,2,5:40,340,2019-05-21,22:02,Tuesday
@MyTechMyanmar,MyTech Myanmar,JkYAZlQuNBA,TECHNO Spark 3 Pro - Huawei Y6 Prime Comparison,2805,16,0,4:01,241,2019-05-21,07:32,Tuesday
@T4U2MM,T4U2,T9BHUbFuCxk,Call of Duty Game Video,516,22,6,29:37,1777,2019-05-21,11:23,Tuesday
@MyTechMyanmar,MyTech Myanmar,ogeXSh8OFPo,Samsung Galaxy Watch Active,3012,32,2,4:30,270,2019-05-20,09:07,Monday
@MyTechMyanmar,MyTech Myanmar,Zt8jOzGz-20,Samsung Galaxy A80,6128,33,1,5:11,311,2019-05-18,08:32,Saturday
@MMTR,Myanmar Mobile Phones & Tech Review,DXSxKgJihgA,OPPO F11 Full Review By MMPR,2229,33,1,6:52,412,2019-05-17,10:03,Friday
@T4U2MM,T4U2,tmkMKjdiK7s,S10+ vs P30Pro Comparison,6958,178,6,14:36,876,2019-05-17,04:07,Friday
@T4U2MM,T4U2,gE065J8aV58,PocoF1 Game Video,185,10,0,13:04,784,2019-05-17,03:49,Friday
@MyTechMyanmar,MyTech Myanmar,ashtl-Tm_a8,Vivo APEX 2019 - First Look,2680,11,0,2:46,166,2019-05-14,08:17,Tuesday
@T4U2MM,T4U2,vIeTAZU_HnY,A 70 Review,528,29,3,13:07,787,2019-05-14,11:00,Tuesday
@MMTR,Myanmar Mobile Phones & Tech Review,vOrAQQJRzoE,VIVO APEX First Look By MMPR,112,3,0,3:39,219,2019-05-13,08:20,Monday
@T4U2MM,T4U2,tW_xP0p-Hy0,Redmi Note 7Pro,11413,310,12,8:43,523,2019-05-13,03:35,Monday
@T4U2MM,T4U2,6jgvH1r39kA,SS A50 Review,3585,79,2,13:03,783,2019-05-13,03:24,Monday
@T4U2MM,T4U2,ylcyax9VoFw,Redmi Airdot Video,1922,45,1,5:51,351,2019-05-10,10:58,Friday
@T4U2MM,T4U2,kyYw-CGx36w,A30 Review,3829,107,5,9:01,541,2019-05-10,05:01,Friday
@T4U2MM,T4U2,RgBmCGr9St8,Realme 3 Vs Redmi 7,3195,78,0,12:53,773,2019-05-09,09:19,Thursday
@T4U2MM,T4U2,R3fA7ZmeEGU,A 50 Vs MI9 SE,5207,116,1,14:35,875,2019-05-09,08:54,Thursday
@MyTechMyanmar,MyTech Myanmar,X9qkK-TKT50,Samsung Galaxy Fold,7461,21,1,4:12,252,2019-05-08,09:22,Wednesday
@MyTechMyanmar,MyTech Myanmar,4F0YTju1A04,Huawei Mate X - First Look,5802,23,0,3:57,237,2019-05-07,09:53,Tuesday
@MMTR,Myanmar Mobile Phones & Tech Review,OHnAtcnX0c8,Galaxy Fold First Impression By MMPR,124,2,0,4:33,273,2019-05-05,17:30,Sunday
@MyTechMyanmar,MyTech Myanmar,JD6IQMMOW8o,OPPO F11 - First Impression,5157,78,1,4:51,291,2019-05-03,14:54,Friday
@technity17,Technity,J_Phny73yjI,Samsung Galaxy Fodable Smartphone Quick Review,70,6,0,4:57,297,2019-05-03,14:54,Friday
@MMTR,Myanmar Mobile Phones & Tech Review,TIcxeYfbKR8,Huawei Foldable Mate X First Look By MMPR,320,8,0,3:12,192,2019-04-29,16:00,Monday
@MyTechMyanmar,MyTech Myanmar,vpZBr_5-zJc,Top 5 Photo Editing Apps Review,3965,129,0,4:44,284,2019-04-29,15:49,Monday
@MMTR,Myanmar Mobile Phones & Tech Review,y-Cad_pEflg,Samsung Galaxy A50  Full Review By MMPR,2787,65,1,5:46,346,2019-04-28,08:04,Sunday
@MyTechMyanmar,MyTech Myanmar,tau6MknID6M,3 Video Editing Apps for Phones,503,5,0,7:13,433,2019-04-27,10:07,Saturday
@MyTechMyanmar,MyTech Myanmar,LjFGNdGPKUg,AFK Arena Game Review,550,4,2,4:33,273,2019-04-24,15:28,Wednesday
@MyTechMyanmar,MyTech Myanmar,snCLWsTHVh4,Three Kingdoms Epic War Game Review,987,13,1,5:10,310,2019-04-24,15:23,Wednesday
@MMTR,Myanmar Mobile Phones & Tech Review,9QxarhHlDO0,Galaxy A30 Full Review By MMPR,1874,44,0,5:18,318,2019-04-16,13:55,Tuesday
@MyTechMyanmar,MyTech Myanmar,nwu9tQhN1Dc,OPPO F11 Pro Full Review,10153,206,5,5:54,354,2019-04-16,05:19,Tuesday
@MyTechMyanmar,MyTech Myanmar,cK3jZj21nhQ,Samsung A 30 and A 50 Review,8870,176,2,9:17,557,2019-04-15,12:23,Monday
@technity17,Technity,gWpV6ors_Zk,How to fixed a water damaged smartphone???,41,1,0,3:29,209,2019-04-15,12:46,Monday
@technity17,Technity,KvVvIq77LXo,A80 first look,80,5,0,5:46,346,2019-04-14,08:44,Sunday
@MyTechMyanmar,MyTech Myanmar,qH1UinwrDyU,War Heroes Mobile Game Review,504,4,0,3:22,202,2019-04-13,14:25,Saturday
@MyTechMyanmar,MyTech Myanmar,LFy9S8y5aUs,Huawei P30 Pro Full Review,10661,240,3,4:37,277,2019-04-13,10:24,Saturday
@MyTechMyanmar,MyTech Myanmar,Q-11_DkENk4,Max Pro M2 & Max M2,433,2,0,12:58,778,2019-04-13,10:02,Saturday
@MyTechMyanmar,MyTech Myanmar,uFL3-5VVVtQ,ASUS Zenfone 5Q,604,5,0,9:49,589,2019-04-13,09:54,Saturday
@MyTechMyanmar,MyTech Myanmar,AtdbwdEATUw,SAMSUNG A9 First Impressions,87,6,0,3:04,184,2019-04-13,09:49,Saturday
@MyTechMyanmar,MyTech Myanmar,O3xA4wV3E8g,SAMSUNG A7,3173,74,1,6:29,389,2019-04-13,09:45,Saturday
@MyTechMyanmar,MyTech Myanmar,Cvn4i3s8x0M,Oppo R17 PRO,251,4,0,5:57,357,2019-04-13,05:34,Saturday
@MyTechMyanmar,MyTech Myanmar,dUkzfIVsicI,SAMSUNG QLED TV Review,1757,45,3,5:41,341,2019-04-13,05:27,Saturday
@MyTechMyanmar,MyTech Myanmar,h3zK2E36yS4,ASUS Notebook,568,15,1,8:02,482,2019-04-13,05:20,Saturday
@MyTechMyanmar,MyTech Myanmar,sp787P7ufjE,Realme C1 Full Review,1866,51,1,7:00,420,2019-04-13,05:11,Saturday
@MyTechMyanmar,MyTech Myanmar,b7MYUx7EXq4,Huawei Y7 Pro 2019 Unboxing and First Impression  Update,82,2,0,5:01,301,2019-04-13,05:06,Saturday
@MyTechMyanmar,MyTech Myanmar,D5rFJ_7PQZg,Huawei Nova 4 Unboxing and First Impression,539,10,0,5:29,329,2019-04-13,04:52,Saturday
@MyTechMyanmar,MyTech Myanmar,3BgUb-Wyhpo,Sony PS 2,15022,585,51,6:07,367,2019-04-13,04:46,Saturday
@MyTechMyanmar,MyTech Myanmar,yQyRW9nyuPs,ASUS ROG Phone,6462,66,3,4:24,264,2019-04-12,14:36,Friday
@MyTechMyanmar,MyTech Myanmar,ogl1znJuvBE,SAMSUNG A9 Full Review,907,25,0,5:29,329,2019-04-12,14:09,Friday
@MyTechMyanmar,MyTech Myanmar,LSq3Nffow_I,Galaxy Watch,1040,18,0,4:27,267,2019-04-12,11:30,Friday
@MyTechMyanmar,MyTech Myanmar,QMbkfZjM6Es,Samsung Galaxy Tab A and Tab S4,2912,84,0,5:03,303,2019-04-12,11:20,Friday
@MyTechMyanmar,MyTech Myanmar,eiI9KRiyhxE,Redmi Note 7 Review,12562,311,16,4:46,286,2019-04-12,11:03,Friday
@MyTechMyanmar,MyTech Myanmar,Pm-mUEJaeqQ,Honor 8C Review,817,23,2,5:29,329,2019-04-12,10:56,Friday
@MyTechMyanmar,MyTech Myanmar,eJUszemFLwM,Xiaomi Mi9 Unboxing and First Impression,2992,55,3,6:33,393,2019-04-12,10:50,Friday
@MyTechMyanmar,MyTech Myanmar,joj874qS3ZM,OPPO F11 First Impression,123,2,0,5:22,322,2019-04-12,10:32,Friday
@MyTechMyanmar,MyTech Myanmar,7mii6Ch_I2A,Vivo V15 Pro Full Review,6334,133,1,6:42,402,2019-04-12,10:22,Friday
@MyTechMyanmar,MyTech Myanmar,4H9sifdk-Gw,SAMSUNG S10 Plus Full Review,28822,645,12,8:52,532,2019-04-12,10:17,Friday
@MyTechMyanmar,MyTech Myanmar,oyHH4zqkW80,Xiaomi Mi9 Full Review,18040,293,3,6:09,369,2019-04-12,10:04,Friday
@MyTechMyanmar,MyTech Myanmar,CPglknTMmYE,My Telenor App Chwin Chwin Winning,5384,122,2,4:08,248,2019-04-12,09:59,Friday
@MyTechMyanmar,MyTech Myanmar,MtXf1LYAkaY,SAMSUNG SEO Forum 2019,32,0,0,3:12,192,2019-04-12,09:52,Friday
@MyTechMyanmar,MyTech Myanmar,ynMy3V565Is,Technology Terms,79,4,0,3:45,225,2019-04-12,09:41,Friday
@MyTechMyanmar,MyTech Myanmar,b55-Cc4zGYE,DiskDigger Photo Recovery App Review,16978,241,12,2:22,142,2019-04-12,09:37,Friday
@MyTechMyanmar,MyTech Myanmar,jQUcvvPU0V8,Huawei P30 Lite,3758,59,2,4:03,243,2019-04-12,09:29,Friday
@MyTechMyanmar,MyTech Myanmar,ksEzSVIJVPI,Pocket League Story 2 - Mobile Game Review,147,2,0,4:55,295,2019-04-12,09:15,Friday
@MyTechMyanmar,MyTech Myanmar,JJ_k5LbH9wg,Shellfire Game,601,15,0,3:04,184,2019-04-12,09:06,Friday
@MyTechMyanmar,MyTech Myanmar,FYnFNmJ7Y9A,One Piece Bounty Rush - Mobile Game Review,5006,131,4,5:34,334,2019-04-12,08:58,Friday
@MyTechMyanmar,MyTech Myanmar,TK2mh5WieFw,Marvel Strike Force - Game Review,601,8,1,3:34,214,2019-04-12,08:40,Friday
@MyTechMyanmar,MyTech Myanmar,CUB8DvkbWPY,ASSASSIN'S CREED PIRATES Game Review,986,21,3,4:02,242,2019-04-12,08:27,Friday
@MMTR,Myanmar Mobile Phones & Tech Review,B5n_uj9rALw,OPPO F11 Pro Full Review By MMPR,3066,71,1,7:10,430,2019-04-11,15:58,Thursday
@MMTR,Myanmar Mobile Phones & Tech Review,XapdYTGWYOM,Samsung Galaxy A50 Vs Samsung Galaxy A30 Comparison,1498,34,3,5:39,339,2019-04-07,17:45,Sunday
@MMTR,Myanmar Mobile Phones & Tech Review,NQ8f2xIvDo4,Galaxy S10e Full Review By MMPR,1356,38,0,9:42,582,2019-03-22,17:38,Friday
@MMTR,Myanmar Mobile Phones & Tech Review,r5GFlw08wwQ,OPPO F11 Pro First Impression By MMPR,925,20,0,5:13,313,2019-03-18,07:21,Monday
@MMTR,Myanmar Mobile Phones & Tech Review,0ERE5Jof3Hk,Galaxy S10 Plus Full Review By MMPR ( Burmese Version ),9466,217,4,11:24,684,2019-03-16,09:50,Saturday
@technity17,Technity,lftsjVeTFoM,Samsung Galaxy A50 first impression,153,11,0,4:17,257,2019-03-14,15:22,Thursday
@technity17,Technity,6m-HLxpmuM4,OPPO F11 pro first impression,61,2,0,4:40,280,2019-03-13,10:25,Wednesday
@technity17,Technity,wpKZPdbL0Y4,Sony WP SP700N hands on,51,2,1,3:19,199,2019-03-11,15:11,Monday
@MMTR,Myanmar Mobile Phones & Tech Review,EQycpWhjnjo,Samsung Galaxy Buds Review,1276,35,1,5:24,324,2019-03-10,15:51,Sunday
@technity17,Technity,MWmuOuJ1m6Y,A30 & A50 hands on,192,6,0,4:24,264,2019-03-10,16:18,Sunday
@MMTR,Myanmar Mobile Phones & Tech Review,KfToLG-cbGQ,Xiaomi Mi Mix 3 Full Review,5686,84,4,6:28,388,2019-03-09,17:55,Saturday
@technity17,Technity,85MO0MHcJP4,PUBG Experience in S10 plus,137,6,0,4:42,282,2019-03-09,18:55,Saturday
@MMTR,Myanmar Mobile Phones & Tech Review,o8pYCFTIB1s,Samsung Galaxy S10 Plus Faceunlock is fail !!!,65,3,0,0:44,44,2019-03-08,18:56,Friday
@MMTR,Myanmar Mobile Phones & Tech Review,kUeBOA6VtXQ,Galaxy S10 Plus Prism White Unboxing By MMPR,3522,67,3,3:18,198,2019-03-08,08:43,Friday
@MMTR,Myanmar Mobile Phones & Tech Review,l_cCrSBpMbw,Huawei Nova 4 Full Review,1157,19,0,6:42,402,2019-03-06,10:52,Wednesday
@MMTR,Myanmar Mobile Phones & Tech Review,ZK2v3C1w6Sc,Samsung S10 Series Exclusive First Impression By MMPR,4651,90,0,7:41,461,2019-02-20,20:30,Wednesday
@technity17,Technity,yN6YaESdSG4,how to use google smartly???,89,5,0,2:31,151,2019-02-17,15:11,Sunday
@technity17,Technity,4QewDBGX63k,Should we buy Redmi note 7 or not???,54,7,0,4:11,251,2019-02-15,16:21,Friday
@technity17,Technity,vkyQn81b36U,Countries that cannot use social sites,30,1,0,3:28,208,2019-02-14,11:23,Thursday
@MyTechMyanmar,MyTech Myanmar,DTBYYRmtm7Q,HUAWEI nova 4,3941,86,10,4:04,244,2019-02-11,10:30,Monday
@MyTechMyanmar,MyTech Myanmar,zU8vQa7SwGo,ASUS ZenBook,2284,89,2,4:56,296,2019-02-11,10:25,Monday
@technity17,Technity,u-yZZLj5B_o,Applications that we should uninstall immediately!!!,57,1,0,3:25,205,2019-02-08,13:50,Friday
@technity17,Technity,MESIB0fIRCI,how we create the videos??? Technity X MHTV,1612,80,2,5:05,305,2019-02-07,11:29,Thursday
@MMTR,Myanmar Mobile Phones & Tech Review,Y3B_Mi8kLOQ,Xiaomi foldable phone,253,0,0,0:52,52,2019-02-06,09:12,Wednesday
@MMTR,Myanmar Mobile Phones & Tech Review,VybxaswZgH4,Samsung Leak Foldable Promo Teaser,231,2,0,1:01,61,2019-02-06,09:06,Wednesday
@MyTechMyanmar,MyTech Myanmar,0lJEM7SQZT4,Huawei Y7 Pro,2282,41,1,4:57,297,2019-02-06,12:37,Wednesday
@technity17,Technity,rocCHA5oRFU,Samsung Galaxy M20 first look,114,7,1,4:36,276,2019-02-01,11:11,Friday
@TBHLabsMyanmar,TBH Labs,VvEt0OYF1lI,ASUS Zenbook UX533 Showcases,9606,320,14,3:56,236,2019-01-31,14:41,Thursday
@TBHLabsMyanmar,TBH Labs,urKEAg-palk,Huawei Nova 4 Unboxing & First Impression,10894,262,11,3:17,197,2019-01-31,14:36,Thursday
@technity17,Technity,g6zB2qV8wns,Realme 2 pro first impression1,27,3,0,3:26,206,2019-01-30,20:00,Wednesday
@technity17,Technity,lxDRiM6SojE,Realme 2 pro first impression,11,0,0,3:26,206,2019-01-30,13:27,Wednesday
@TBHLabsMyanmar,TBH Labs,3WvKr3hJ75w,Redmi Note 7 Review,58689,1736,53,8:08,488,2019-01-29,15:47,Tuesday
@technity17,Technity,CdWXCteKBIk,Xiaomi global or china version?,113,3,0,2:56,176,2019-01-27,03:10,Sunday
@TBHLabsMyanmar,TBH Labs,3I94WGHZ9cg,About MEIZU Zero,7362,189,12,2:42,162,2019-01-23,13:35,Wednesday
@technity17,Technity,9J5DboAG7nQ,One UISamsung top 5 features,103,6,0,4:39,279,2019-01-23,08:17,Wednesday
@TBHLabsMyanmar,TBH Labs,YmbJcSLYNFQ,Redmi Note 7 Unboxing & First Impression,69020,1974,72,6:29,389,2019-01-21,13:56,Monday
@TBHLabsMyanmar,TBH Labs,pNb5nDCOrB4,Realme 2 Pro : အျပစ္နည္းနည္း ေစ်းနည္းနည္း??,11828,361,6,6:51,411,2019-01-20,16:49,Sunday
@TBHLabsMyanmar,TBH Labs,gnUNjeaGsK8,Apple ရဲ႕ ေနာက္ဆံုးေပၚဖုန္းေတြ မေရာင္းရတဲ့ အဓိကတရားခံ,77559,2075,38,5:22,322,2019-01-20,16:40,Sunday
@TBHLabsMyanmar,TBH Labs,UZEQiYw7bUA,What does Huawei Do?,19244,632,11,6:10,370,2019-01-20,16:36,Sunday
@TBHLabsMyanmar,TBH Labs,MXjLk7l8y0A,Redmi Note 7 : Too good to be true,14504,430,7,3:50,230,2019-01-20,16:27,Sunday
@TBHLabsMyanmar,TBH Labs,lIkPjD9Kg0s,Is Realme Xiaomi killer?,4448,153,4,7:10,430,2019-01-20,16:13,Sunday
@MMTR,Myanmar Mobile Phones & Tech Review,pIxwAGsN3Jo,DJI 0280,74,3,0,2:49,169,2019-01-17,10:31,Thursday
@technity17,Technity,ZO8lcx2h1Aw,Redmi Note 7 first look,293,7,0,5:58,358,2019-01-14,20:16,Monday
@technity17,Technity,_n83S5zjXIk,Realme C1 full review,91,4,0,5:58,358,2019-01-08,11:55,Tuesday
@TBHLabsMyanmar,TBH Labs,A5KCX_LzzV0,CES 2019 ကိုာ ဘာေၾကာင့္ေစာင့္ၾကည့္သင့္တာလဲ???,3018,175,2,2:49,169,2019-01-05,06:11,Saturday
